iter; numVertices; distance; numEdges; edgeProbability; TS_D_ok; TS_D_time; TS_R_ok; TS_R_time; 
60; 16; 44; 54; 45; 1; 4; 1; 0; 
60; 16; 46; 52; 43; 0; 0; 1; 0; 
60; 16; 48; 58; 48; 1; 432; 1; 5; 
60; 16; 50; 54; 45; 1; 6; 1; 4; 
60; 18; 20; 15; 10; 0; 0; 0; 0; 
60; 18; 22; 13; 8; 0; 0; 0; 0; 
60; 18; 24; 24; 16; 0; 0; 0; 0; 
60; 18; 26; 30; 20; 0; 0; 0; 0; 
60; 18; 28; 24; 16; 0; 0; 0; 0; 
60; 18; 30; 28; 18; 0; 0; 0; 0; 
60; 18; 32; 45; 29; 1; 89; 1; 120; 
60; 18; 34; 48; 31; 0; 0; 1; 0; 
60; 18; 36; 54; 35; 1; 15; 1; 36; 
60; 18; 38; 51; 33; 0; 0; 0; 0; 
60; 18; 40; 40; 26; 0; 0; 1; 18; 
60; 18; 42; 56; 37; 1; 3; 1; 6; 
60; 18; 44; 75; 49; 0; 0; 1; 4; 
60; 18; 46; 60; 39; 0; 0; 1; 12; 
60; 18; 48; 69; 45; 1; 22; 1; 1; 
60; 18; 50; 87; 57; 1; 17; 1; 2; 
60; 20; 20; 17; 9; 0; 0; 0; 0; 
60; 20; 22; 27; 14; 0; 0; 0; 0; 
60; 20; 24; 14; 7; 0; 0; 0; 0; 
60; 20; 26; 27; 14; 0; 0; 0; 0; 
60; 20; 28; 37; 19; 0; 0; 0; 0; 
60; 20; 30; 38; 20; 0; 0; 0; 0; 
60; 20; 32; 49; 26; 0; 0; 0; 0; 
60; 20; 34; 47; 25; 0; 0; 0; 0; 
60; 20; 36; 61; 32; 0; 0; 1; 307; 
60; 20; 38; 85; 45; 1; 29; 1; 4; 
60; 20; 40; 85; 45; 1; 38; 1; 8; 
60; 20; 42; 66; 35; 1; 417; 1; 74; 
60; 20; 44; 71; 37; 0; 0; 1; 3; 
60; 20; 46; 73; 38; 1; 6; 1; 8; 
60; 20; 48; 82; 43; 1; 4; 1; 0; 
60; 20; 50; 101; 53; 1; 4; 1; 0; 
60; 22; 20; 20; 9; 0; 0; 0; 0; 
60; 22; 22; 35; 15; 0; 0; 0; 0; 
60; 22; 24; 41; 18; 0; 0; 0; 0; 
60; 22; 26; 33; 14; 0; 0; 0; 0; 
60; 22; 28; 41; 18; 0; 0; 0; 0; 
60; 22; 30; 48; 21; 0; 0; 0; 0; 
60; 22; 32; 52; 23; 0; 0; 0; 0; 
60; 22; 34; 51; 22; 0; 0; 0; 0; 
60; 22; 36; 77; 33; 0; 0; 1; 4; 
60; 22; 38; 80; 35; 0; 0; 1; 151; 
60; 22; 40; 121; 52; 1; 1; 1; 1; 
60; 22; 42; 114; 49; 1; 36; 1; 4; 
60; 22; 44; 101; 44; 1; 91; 1; 0; 
60; 22; 46; 76; 33; 1; 22; 1; 34; 
60; 22; 48; 103; 45; 1; 61; 1; 1; 
60; 22; 50; 105; 45; 1; 3; 1; 11; 
60; 24; 20; 22; 8; 0; 0; 0; 0; 
60; 24; 22; 32; 12; 0; 0; 0; 0; 
60; 24; 24; 55; 20; 0; 0; 0; 0; 
60; 24; 26; 50; 18; 0; 0; 0; 0; 
60; 24; 28; 58; 21; 0; 0; 0; 0; 
60; 24; 30; 57; 21; 0; 0; 0; 0; 
60; 24; 32; 58; 21; 0; 0; 0; 0; 
60; 24; 34; 77; 28; 0; 0; 1; 513; 
60; 24; 36; 82; 30; 0; 0; 1; 8; 
60; 24; 38; 79; 29; 0; 0; 0; 0; 
60; 24; 40; 76; 28; 0; 0; 1; 516; 
60; 24; 42; 96; 35; 1; 77; 1; 2; 
60; 24; 44; 115; 42; 1; 7; 1; 6; 
60; 24; 46; 100; 36; 1; 13; 1; 34; 
60; 24; 48; 134; 49; 1; 6; 1; 2; 
60; 24; 50; 138; 50; 1; 1; 1; 0; 
60; 26; 20; 36; 11; 0; 0; 0; 0; 
60; 26; 22; 32; 10; 0; 0; 0; 0; 
60; 26; 24; 56; 17; 0; 0; 0; 0; 
60; 26; 26; 62; 19; 0; 0; 0; 0; 
60; 26; 28; 60; 18; 0; 0; 0; 0; 
60; 26; 30; 76; 23; 0; 0; 1; 60; 
60; 26; 32; 72; 22; 0; 0; 0; 0; 
60; 26; 34; 83; 26; 0; 0; 1; 153; 
60; 26; 36; 88; 27; 0; 0; 0; 0; 
60; 26; 38; 102; 31; 1; 201; 1; 17; 
60; 26; 40; 144; 44; 1; 4; 1; 17; 
60; 26; 42; 132; 41; 1; 39; 1; 0; 
60; 26; 44; 118; 36; 1; 27; 1; 7; 
60; 26; 46; 160; 49; 1; 4; 1; 2; 
60; 26; 48; 129; 40; 1; 97; 1; 6; 
60; 26; 50; 170; 52; 1; 2; 1; 8; 
60; 28; 20; 40; 11; 0; 0; 0; 0; 
60; 28; 22; 47; 12; 0; 0; 0; 0; 
60; 28; 24; 39; 10; 0; 0; 0; 0; 
60; 28; 26; 65; 17; 0; 0; 0; 0; 
60; 28; 28; 58; 15; 0; 0; 0; 0; 
60; 28; 30; 84; 22; 0; 0; 0; 0; 
60; 28; 32; 93; 25; 1; 330; 0; 0; 
60; 28; 34; 92; 24; 0; 0; 1; 317; 
60; 28; 36; 96; 25; 1; 309; 1; 71; 
60; 28; 38; 114; 30; 0; 0; 1; 34; 
60; 28; 40; 117; 31; 0; 0; 1; 21; 
60; 28; 42; 126; 33; 0; 0; 1; 11; 
60; 28; 44; 190; 50; 1; 15; 1; 1; 
60; 28; 46; 150; 40; 1; 12; 1; 3; 
60; 28; 48; 178; 47; 1; 1; 1; 4; 
60; 28; 50; 173; 46; 1; 3; 1; 19; 
60; 30; 20; 47; 11; 0; 0; 0; 0; 
60; 30; 22; 72; 17; 0; 0; 0; 0; 
60; 30; 24; 54; 12; 0; 0; 0; 0; 
60; 30; 26; 77; 18; 0; 0; 0; 0; 
60; 30; 28; 84; 19; 1; 747; 0; 0; 
60; 30; 30; 98; 23; 0; 0; 1; 580; 
60; 30; 32; 95; 22; 0; 0; 0; 0; 
60; 30; 34; 105; 24; 0; 0; 1; 207; 
60; 30; 36; 121; 28; 1; 638; 1; 149; 
60; 30; 38; 165; 38; 0; 0; 1; 6; 
60; 30; 40; 129; 30; 1; 54; 1; 301; 
60; 30; 42; 173; 40; 1; 5; 1; 5; 
60; 30; 44; 221; 51; 1; 82; 1; 4; 
60; 30; 46; 151; 35; 0; 0; 1; 2; 
60; 30; 48; 205; 47; 1; 64; 1; 3; 
60; 30; 50; 216; 50; 1; 45; 1; 7; 
60; 32; 20; 59; 12; 0; 0; 0; 0; 
60; 32; 22; 67; 14; 0; 0; 0; 0; 
60; 32; 24; 78; 16; 0; 0; 0; 0; 
60; 32; 26; 89; 18; 0; 0; 1; 172; 
60; 32; 28; 83; 17; 0; 0; 0; 0; 
60; 32; 30; 115; 23; 1; 173; 1; 375; 
60; 32; 32; 125; 25; 0; 0; 1; 30; 
60; 32; 34; 125; 25; 0; 0; 1; 214; 
60; 32; 36; 121; 24; 0; 0; 1; 75; 
60; 32; 38; 146; 29; 1; 599; 1; 19; 
60; 32; 40; 148; 30; 0; 0; 1; 31; 
60; 32; 42; 167; 34; 0; 0; 1; 10; 
60; 32; 44; 176; 35; 1; 378; 1; 26; 
60; 32; 46; 206; 42; 1; 130; 1; 15; 
60; 32; 48; 221; 45; 1; 46; 1; 33; 
60; 32; 50; 220; 44; 1; 28; 1; 7; 
60; 34; 20; 55; 10; 0; 0; 0; 0; 
60; 34; 22; 111; 20; 0; 0; 0; 0; 
60; 34; 24; 106; 19; 0; 0; 1; 506; 
60; 34; 26; 89; 16; 0; 0; 0; 0; 
60; 34; 28; 99; 18; 0; 0; 0; 0; 
60; 34; 30; 123; 22; 0; 0; 1; 670; 
60; 34; 32; 115; 20; 0; 0; 1; 313; 
60; 34; 34; 135; 24; 1; 247; 1; 104; 
60; 34; 36; 140; 25; 0; 0; 1; 100; 
60; 34; 38; 179; 32; 1; 56; 1; 85; 
60; 34; 40; 200; 36; 0; 0; 1; 38; 
60; 34; 42; 271; 48; 1; 14; 1; 1; 
60; 34; 44; 236; 42; 1; 231; 1; 17; 
60; 34; 46; 243; 43; 1; 302; 1; 2; 
60; 34; 48; 220; 39; 1; 52; 1; 2; 
60; 34; 50; 249; 44; 1; 42; 1; 3; 
60; 36; 20; 47; 7; 0; 0; 0; 0; 
60; 36; 22; 84; 13; 0; 0; 0; 0; 
60; 36; 24; 100; 16; 0; 0; 0; 0; 
60; 36; 26; 120; 19; 0; 0; 0; 0; 
60; 36; 28; 138; 22; 0; 0; 1; 325; 
60; 36; 30; 135; 21; 0; 0; 1; 398; 
60; 36; 32; 205; 33; 0; 0; 1; 11; 
60; 36; 34; 186; 30; 1; 252; 1; 5; 
60; 36; 36; 187; 30; 0; 0; 1; 42; 
60; 36; 38; 189; 30; 1; 290; 1; 97; 
60; 36; 40; 211; 33; 0; 0; 1; 4; 
60; 36; 42; 246; 39; 1; 140; 1; 24; 
60; 36; 44; 302; 48; 1; 41; 1; 13; 
60; 36; 46; 273; 43; 1; 68; 1; 21; 
60; 36; 48; 333; 53; 1; 20; 1; 1; 
60; 36; 50; 324; 51; 1; 15; 1; 1; 
60; 38; 20; 69; 10; 0; 0; 0; 0; 
60; 38; 22; 94; 13; 0; 0; 0; 0; 
60; 38; 24; 83; 12; 0; 0; 0; 0; 
60; 38; 26; 105; 15; 0; 0; 0; 0; 
60; 38; 28; 132; 19; 0; 0; 0; 0; 
60; 38; 30; 166; 24; 0; 0; 1; 95; 
60; 38; 32; 195; 28; 0; 0; 1; 44; 
60; 38; 34; 178; 25; 0; 0; 1; 60; 
60; 38; 36; 182; 26; 0; 0; 1; 22; 
60; 38; 38; 189; 27; 0; 0; 1; 51; 
60; 38; 40; 230; 33; 0; 0; 1; 18; 
60; 38; 42; 294; 42; 1; 50; 1; 14; 
60; 38; 44; 263; 37; 0; 0; 1; 49; 
60; 38; 46; 299; 43; 1; 178; 1; 5; 
60; 38; 48; 322; 46; 1; 44; 1; 6; 
60; 38; 50; 294; 42; 1; 41; 1; 6; 
60; 40; 20; 82; 11; 0; 0; 0; 0; 
60; 40; 22; 103; 13; 0; 0; 0; 0; 
60; 40; 24; 104; 13; 0; 0; 0; 0; 
60; 40; 26; 163; 21; 0; 0; 0; 0; 
60; 40; 28; 137; 18; 0; 0; 1; 238; 
60; 40; 30; 172; 22; 0; 0; 0; 0; 
60; 40; 32; 197; 25; 0; 0; 1; 357; 
60; 40; 34; 223; 29; 0; 0; 1; 43; 
60; 40; 36; 229; 29; 1; 522; 1; 64; 
60; 40; 38; 270; 35; 1; 576; 1; 14; 
60; 40; 40; 293; 38; 1; 97; 1; 7; 
60; 40; 42; 315; 40; 1; 137; 1; 21; 
60; 40; 44; 341; 44; 1; 37; 1; 31; 
60; 40; 46; 347; 44; 1; 67; 1; 15; 
60; 40; 48; 355; 46; 1; 97; 1; 4; 
60; 40; 50; 414; 53; 1; 78; 1; 2; 
61; 10; 20; 6; 13; 0; 0; 0; 0; 
61; 10; 22; 7; 16; 0; 0; 0; 0; 
61; 10; 24; 7; 16; 0; 0; 0; 0; 
61; 10; 26; 5; 11; 0; 0; 0; 0; 
61; 10; 28; 9; 20; 0; 0; 0; 0; 
61; 10; 30; 8; 18; 0; 0; 0; 0; 
61; 10; 32; 9; 20; 0; 0; 0; 0; 
61; 10; 34; 17; 38; 0; 0; 0; 0; 
61; 10; 36; 26; 58; 1; 2; 1; 0; 
61; 10; 38; 21; 47; 1; 3; 1; 1; 
61; 10; 40; 16; 36; 1; 9; 1; 1; 
61; 10; 42; 16; 36; 0; 0; 0; 0; 
61; 10; 44; 17; 38; 0; 0; 1; 3; 
61; 10; 46; 28; 62; 1; 1; 1; 1; 
61; 10; 48; 16; 36; 0; 0; 0; 0; 
61; 10; 50; 25; 56; 1; 91; 1; 0; 
61; 12; 20; 15; 23; 0; 0; 0; 0; 
61; 12; 22; 5; 8; 0; 0; 0; 0; 
61; 12; 24; 9; 14; 0; 0; 0; 0; 
61; 12; 26; 7; 11; 0; 0; 0; 0; 
61; 12; 28; 11; 17; 0; 0; 0; 0; 
61; 12; 30; 9; 14; 0; 0; 0; 0; 
61; 12; 32; 20; 30; 0; 0; 0; 0; 
61; 12; 34; 20; 30; 0; 0; 0; 0; 
61; 12; 36; 25; 38; 1; 217; 1; 11; 
61; 12; 38; 22; 33; 0; 0; 1; 11; 
61; 12; 40; 15; 23; 0; 0; 0; 0; 
61; 12; 42; 24; 36; 0; 0; 1; 19; 
61; 12; 44; 26; 39; 0; 0; 1; 1; 
61; 12; 46; 31; 47; 1; 62; 1; 0; 
61; 12; 48; 22; 33; 0; 0; 1; 12; 
61; 12; 50; 38; 58; 1; 0; 1; 2; 
61; 14; 20; 10; 11; 0; 0; 0; 0; 
61; 14; 22; 12; 13; 0; 0; 0; 0; 
61; 14; 24; 11; 12; 0; 0; 0; 0; 
61; 14; 26; 17; 19; 0; 0; 0; 0; 
61; 14; 28; 20; 22; 0; 0; 0; 0; 
61; 14; 30; 17; 19; 0; 0; 0; 0; 
61; 14; 32; 25; 27; 0; 0; 0; 0; 
61; 14; 34; 28; 31; 0; 0; 1; 116; 
61; 14; 36; 24; 26; 0; 0; 0; 0; 
61; 14; 38; 25; 27; 0; 0; 0; 0; 
61; 14; 40; 27; 30; 1; 369; 0; 0; 
61; 14; 42; 44; 48; 0; 0; 1; 1; 
61; 14; 44; 41; 45; 1; 1; 1; 5; 
61; 14; 46; 40; 44; 1; 3; 1; 49; 
61; 14; 48; 43; 47; 1; 16; 1; 3; 
61; 14; 50; 26; 29; 0; 0; 1; 0; 
61; 16; 20; 11; 9; 0; 0; 0; 0; 
61; 16; 22; 15; 13; 0; 0; 0; 0; 
61; 16; 24; 12; 10; 0; 0; 0; 0; 
61; 16; 26; 18; 15; 0; 0; 0; 0; 
61; 16; 28; 23; 19; 0; 0; 0; 0; 
61; 16; 30; 19; 16; 0; 0; 0; 0; 
61; 16; 32; 24; 20; 0; 0; 0; 0; 
61; 16; 34; 32; 27; 0; 0; 0; 0; 
61; 16; 36; 30; 25; 0; 0; 0; 0; 
61; 16; 38; 33; 28; 0; 0; 0; 0; 
61; 16; 40; 44; 37; 0; 0; 1; 203; 
61; 16; 42; 56; 47; 1; 1; 1; 3; 
61; 16; 44; 55; 46; 0; 0; 1; 0; 
61; 16; 46; 42; 35; 0; 0; 1; 52; 
61; 16; 48; 44; 37; 0; 0; 1; 2; 
61; 16; 50; 63; 53; 1; 1; 1; 4; 
61; 18; 20; 23; 15; 0; 0; 0; 0; 
61; 18; 22; 19; 12; 0; 0; 0; 0; 
61; 18; 24; 23; 15; 0; 0; 0; 0; 
61; 18; 26; 31; 20; 0; 0; 0; 0; 
61; 18; 28; 25; 16; 0; 0; 0; 0; 
61; 18; 30; 34; 22; 0; 0; 0; 0; 
61; 18; 32; 54; 35; 0; 0; 1; 83; 
61; 18; 34; 56; 37; 1; 35; 1; 30; 
61; 18; 36; 50; 33; 0; 0; 1; 31; 
61; 18; 38; 63; 41; 0; 0; 1; 3; 
61; 18; 40; 45; 29; 0; 0; 1; 265; 
61; 18; 42; 60; 39; 1; 15; 1; 1; 
61; 18; 44; 66; 43; 0; 0; 1; 1; 
61; 18; 46; 57; 37; 0; 0; 1; 77; 
61; 18; 48; 67; 44; 0; 0; 1; 4; 
61; 18; 50; 79; 52; 1; 7; 1; 1; 
61; 20; 20; 23; 12; 0; 0; 0; 0; 
61; 20; 22; 29; 15; 0; 0; 0; 0; 
61; 20; 24; 28; 15; 0; 0; 0; 0; 
61; 20; 26; 39; 21; 0; 0; 0; 0; 
61; 20; 28; 47; 25; 0; 0; 0; 0; 
61; 20; 30; 35; 18; 0; 0; 0; 0; 
61; 20; 32; 45; 24; 0; 0; 1; 507; 
61; 20; 34; 67; 35; 0; 0; 1; 13; 
61; 20; 36; 59; 31; 0; 0; 1; 15; 
61; 20; 38; 63; 33; 0; 0; 1; 77; 
61; 20; 40; 55; 29; 0; 0; 0; 0; 
61; 20; 42; 93; 49; 1; 6; 1; 1; 
61; 20; 44; 86; 45; 1; 132; 1; 1; 
61; 20; 46; 73; 38; 1; 457; 1; 11; 
61; 20; 48; 101; 53; 1; 150; 1; 0; 
61; 20; 50; 89; 47; 1; 0; 1; 2; 
61; 22; 20; 32; 14; 0; 0; 0; 0; 
61; 22; 22; 24; 10; 0; 0; 0; 0; 
61; 22; 24; 35; 15; 0; 0; 0; 0; 
61; 22; 26; 30; 13; 0; 0; 0; 0; 
61; 22; 28; 46; 20; 0; 0; 0; 0; 
61; 22; 30; 36; 16; 0; 0; 0; 0; 
61; 22; 32; 51; 22; 0; 0; 0; 0; 
61; 22; 34; 47; 20; 0; 0; 0; 0; 
61; 22; 36; 60; 26; 0; 0; 0; 0; 
61; 22; 38; 66; 29; 1; 245; 0; 0; 
61; 22; 40; 93; 40; 1; 97; 1; 1; 
61; 22; 42; 89; 39; 1; 18; 1; 13; 
61; 22; 44; 103; 45; 1; 148; 1; 29; 
61; 22; 46; 102; 44; 1; 17; 1; 4; 
61; 22; 48; 99; 43; 1; 287; 1; 1; 
61; 22; 50; 123; 53; 1; 36; 1; 9; 
61; 24; 20; 26; 9; 0; 0; 0; 0; 
61; 24; 22; 32; 12; 0; 0; 0; 0; 
61; 24; 24; 43; 16; 0; 0; 0; 0; 
61; 24; 26; 36; 13; 0; 0; 0; 0; 
61; 24; 28; 67; 24; 0; 0; 1; 24; 
61; 24; 30; 65; 24; 0; 0; 0; 0; 
61; 24; 32; 63; 23; 0; 0; 1; 203; 
61; 24; 34; 79; 29; 0; 0; 1; 137; 
61; 24; 36; 80; 29; 0; 0; 1; 31; 
61; 24; 38; 89; 32; 0; 0; 1; 16; 
61; 24; 40; 80; 29; 0; 0; 1; 9; 
61; 24; 42; 100; 36; 0; 0; 1; 3; 
61; 24; 44; 94; 34; 0; 0; 1; 4; 
61; 24; 46; 132; 48; 0; 0; 1; 0; 
61; 24; 48; 115; 42; 1; 357; 1; 16; 
61; 24; 50; 114; 41; 1; 370; 1; 7; 
61; 26; 20; 32; 10; 0; 0; 0; 0; 
61; 26; 22; 36; 11; 0; 0; 0; 0; 
61; 26; 24; 51; 16; 0; 0; 0; 0; 
61; 26; 26; 68; 21; 0; 0; 1; 170; 
61; 26; 28; 69; 21; 0; 0; 0; 0; 
61; 26; 30; 76; 23; 1; 766; 1; 332; 
61; 26; 32; 74; 23; 0; 0; 0; 0; 
61; 26; 34; 89; 27; 1; 614; 1; 192; 
61; 26; 36; 96; 30; 0; 0; 1; 18; 
61; 26; 38; 114; 35; 1; 615; 1; 10; 
61; 26; 40; 98; 30; 1; 147; 1; 8; 
61; 26; 42; 101; 31; 1; 12; 1; 123; 
61; 26; 44; 139; 43; 1; 4; 1; 3; 
61; 26; 46; 123; 38; 0; 0; 1; 35; 
61; 26; 48; 191; 59; 1; 50; 1; 1; 
61; 26; 50; 158; 49; 1; 20; 1; 1; 
61; 28; 20; 45; 12; 0; 0; 0; 0; 
61; 28; 22; 37; 10; 0; 0; 0; 0; 
61; 28; 24; 52; 14; 0; 0; 0; 0; 
61; 28; 26; 67; 18; 0; 0; 0; 0; 
61; 28; 28; 56; 15; 0; 0; 0; 0; 
61; 28; 30; 105; 28; 0; 0; 1; 7; 
61; 28; 32; 98; 26; 0; 0; 1; 46; 
61; 28; 34; 101; 27; 0; 0; 1; 34; 
61; 28; 36; 95; 25; 0; 0; 1; 55; 
61; 28; 38; 106; 28; 0; 0; 1; 73; 
61; 28; 40; 111; 29; 1; 428; 1; 101; 
61; 28; 42; 157; 42; 1; 34; 1; 7; 
61; 28; 44; 128; 34; 1; 91; 1; 10; 
61; 28; 46; 143; 38; 0; 0; 1; 28; 
61; 28; 48; 168; 44; 1; 68; 1; 8; 
61; 28; 50; 166; 44; 1; 41; 1; 11; 
61; 30; 20; 51; 12; 0; 0; 0; 0; 
61; 30; 22; 62; 14; 0; 0; 0; 0; 
61; 30; 24; 79; 18; 0; 0; 0; 0; 
61; 30; 26; 66; 15; 0; 0; 0; 0; 
61; 30; 28; 78; 18; 0; 0; 0; 0; 
61; 30; 30; 71; 16; 0; 0; 0; 0; 
61; 30; 32; 125; 29; 0; 0; 1; 37; 
61; 30; 34; 115; 26; 0; 0; 1; 34; 
61; 30; 36; 135; 31; 0; 0; 1; 109; 
61; 30; 38; 110; 25; 0; 0; 0; 0; 
61; 30; 40; 139; 32; 1; 267; 1; 25; 
61; 30; 42; 160; 37; 1; 42; 1; 3; 
61; 30; 44; 196; 45; 1; 31; 1; 15; 
61; 30; 46; 166; 38; 1; 62; 1; 9; 
61; 30; 48; 184; 42; 1; 31; 1; 5; 
61; 30; 50; 198; 46; 1; 5; 1; 2; 
61; 32; 20; 51; 10; 0; 0; 0; 0; 
61; 32; 22; 74; 15; 0; 0; 0; 0; 
61; 32; 24; 78; 16; 0; 0; 0; 0; 
61; 32; 26; 99; 20; 0; 0; 1; 90; 
61; 32; 28; 78; 16; 0; 0; 0; 0; 
61; 32; 30; 116; 23; 0; 0; 0; 0; 
61; 32; 32; 108; 22; 0; 0; 1; 127; 
61; 32; 34; 155; 31; 1; 62; 1; 23; 
61; 32; 36; 144; 29; 0; 0; 1; 345; 
61; 32; 38; 192; 39; 1; 86; 1; 4; 
61; 32; 40; 161; 32; 0; 0; 1; 18; 
61; 32; 42; 203; 41; 0; 0; 1; 1; 
61; 32; 44; 192; 39; 1; 85; 1; 6; 
61; 32; 46; 204; 41; 1; 18; 1; 1; 
61; 32; 48; 194; 39; 1; 296; 1; 8; 
61; 32; 50; 227; 46; 1; 78; 1; 0; 
61; 34; 20; 57; 10; 0; 0; 0; 0; 
61; 34; 22; 70; 12; 0; 0; 0; 0; 
61; 34; 24; 68; 12; 0; 0; 0; 0; 
61; 34; 26; 84; 15; 0; 0; 0; 0; 
61; 34; 28; 109; 19; 0; 0; 1; 314; 
61; 34; 30; 155; 28; 0; 0; 1; 32; 
61; 34; 32; 124; 22; 0; 0; 1; 206; 
61; 34; 34; 141; 25; 0; 0; 1; 104; 
61; 34; 36; 170; 30; 1; 653; 1; 33; 
61; 34; 38; 159; 28; 0; 0; 1; 33; 
61; 34; 40; 186; 33; 0; 0; 1; 9; 
61; 34; 42; 227; 40; 1; 10; 1; 13; 
61; 34; 44; 236; 42; 1; 65; 1; 7; 
61; 34; 46; 241; 43; 1; 255; 1; 13; 
61; 34; 48; 277; 49; 0; 0; 1; 2; 
61; 34; 50; 323; 58; 1; 32; 1; 1; 
61; 36; 20; 65; 10; 0; 0; 0; 0; 
61; 36; 22; 87; 14; 0; 0; 0; 0; 
61; 36; 24; 76; 12; 0; 0; 0; 0; 
61; 36; 26; 103; 16; 0; 0; 0; 0; 
61; 36; 28; 110; 17; 0; 0; 1; 554; 
61; 36; 30; 157; 25; 0; 0; 1; 33; 
61; 36; 32; 123; 20; 0; 0; 1; 519; 
61; 36; 34; 170; 27; 1; 625; 1; 67; 
61; 36; 36; 200; 32; 1; 131; 1; 26; 
61; 36; 38; 199; 32; 0; 0; 1; 14; 
61; 36; 40; 256; 41; 1; 45; 1; 2; 
61; 36; 42; 246; 39; 1; 158; 1; 18; 
61; 36; 44; 279; 44; 1; 34; 1; 7; 
61; 36; 46; 295; 47; 1; 26; 1; 5; 
61; 36; 48; 268; 43; 1; 26; 1; 26; 
61; 36; 50; 259; 41; 1; 68; 1; 8; 
61; 38; 20; 62; 9; 0; 0; 0; 0; 
61; 38; 22; 84; 12; 0; 0; 0; 0; 
61; 38; 24; 121; 17; 0; 0; 1; 168; 
61; 38; 26; 159; 23; 0; 0; 0; 0; 
61; 38; 28; 152; 22; 0; 0; 1; 563; 
61; 38; 30; 150; 21; 0; 0; 0; 0; 
61; 38; 32; 218; 31; 0; 0; 1; 56; 
61; 38; 34; 178; 25; 0; 0; 1; 74; 
61; 38; 36; 206; 29; 0; 0; 1; 16; 
61; 38; 38; 196; 28; 1; 419; 1; 33; 
61; 38; 40; 241; 34; 0; 0; 1; 17; 
61; 38; 42; 331; 47; 1; 131; 1; 4; 
61; 38; 44; 252; 36; 1; 493; 1; 19; 
61; 38; 46; 296; 42; 1; 120; 1; 7; 
61; 38; 48; 263; 37; 1; 196; 1; 7; 
61; 38; 50; 382; 54; 1; 5; 1; 2; 
61; 40; 20; 85; 11; 0; 0; 0; 0; 
61; 40; 22; 100; 13; 0; 0; 0; 0; 
61; 40; 24; 114; 15; 0; 0; 0; 0; 
61; 40; 26; 120; 15; 0; 0; 0; 0; 
61; 40; 28; 170; 22; 0; 0; 1; 146; 
61; 40; 30; 187; 24; 1; 706; 1; 40; 
61; 40; 32; 175; 22; 0; 0; 1; 70; 
61; 40; 34; 166; 21; 0; 0; 1; 389; 
61; 40; 36; 218; 28; 0; 0; 1; 28; 
61; 40; 38; 270; 35; 0; 0; 1; 11; 
61; 40; 40; 229; 29; 1; 178; 1; 29; 
61; 40; 42; 308; 39; 1; 27; 1; 14; 
61; 40; 44; 347; 44; 1; 491; 1; 8; 
61; 40; 46; 364; 47; 1; 20; 1; 4; 
61; 40; 48; 381; 49; 1; 19; 1; 2; 
61; 40; 50; 333; 43; 1; 163; 1; 4; 
62; 10; 20; 5; 11; 0; 0; 0; 0; 
62; 10; 22; 8; 18; 0; 0; 0; 0; 
62; 10; 24; 4; 9; 0; 0; 0; 0; 
62; 10; 26; 6; 13; 0; 0; 0; 0; 
62; 10; 28; 11; 24; 0; 0; 0; 0; 
62; 10; 30; 15; 33; 0; 0; 0; 0; 
62; 10; 32; 12; 27; 0; 0; 0; 0; 
62; 10; 34; 15; 33; 0; 0; 0; 0; 
62; 10; 36; 11; 24; 0; 0; 0; 0; 
62; 10; 38; 14; 31; 0; 0; 0; 0; 
62; 10; 40; 13; 29; 0; 0; 0; 0; 
62; 10; 42; 17; 38; 1; 0; 0; 0; 
62; 10; 44; 19; 42; 0; 0; 1; 0; 
62; 10; 46; 18; 40; 0; 0; 1; 67; 
62; 10; 48; 16; 36; 0; 0; 1; 0; 
62; 10; 50; 23; 51; 1; 5; 1; 1; 
62; 12; 20; 7; 11; 0; 0; 0; 0; 
62; 12; 22; 8; 12; 0; 0; 0; 0; 
62; 12; 24; 12; 18; 0; 0; 0; 0; 
62; 12; 26; 9; 14; 0; 0; 0; 0; 
62; 12; 28; 12; 18; 0; 0; 0; 0; 
62; 12; 30; 9; 14; 0; 0; 0; 0; 
62; 12; 32; 14; 21; 0; 0; 0; 0; 
62; 12; 34; 23; 35; 0; 0; 1; 2; 
62; 12; 36; 23; 35; 1; 10; 0; 0; 
62; 12; 38; 31; 47; 1; 1; 1; 2; 
62; 12; 40; 18; 27; 0; 0; 0; 0; 
62; 12; 42; 26; 39; 0; 0; 1; 1; 
62; 12; 44; 29; 44; 1; 17; 1; 77; 
62; 12; 46; 23; 35; 0; 0; 0; 0; 
62; 12; 48; 19; 29; 0; 0; 0; 0; 
62; 12; 50; 21; 32; 0; 0; 0; 0; 
62; 14; 20; 7; 8; 0; 0; 0; 0; 
62; 14; 22; 11; 12; 0; 0; 0; 0; 
62; 14; 24; 15; 16; 0; 0; 0; 0; 
62; 14; 26; 16; 18; 0; 0; 0; 0; 
62; 14; 28; 17; 19; 0; 0; 0; 0; 
62; 14; 30; 17; 19; 0; 0; 0; 0; 
62; 14; 32; 23; 25; 0; 0; 0; 0; 
62; 14; 34; 30; 33; 0; 0; 0; 0; 
62; 14; 36; 22; 24; 0; 0; 0; 0; 
62; 14; 38; 25; 27; 0; 0; 0; 0; 
62; 14; 40; 35; 38; 0; 0; 1; 6; 
62; 14; 42; 39; 43; 0; 0; 1; 14; 
62; 14; 44; 38; 42; 1; 0; 1; 0; 
62; 14; 46; 52; 57; 1; 78; 1; 2; 
